sample_id,Albany_sampleID,unknown RT 4.081766,unknown RT 4.148561,unknown RT 5.261918,unknown RT 5.349937,unknown RT 5.462593,"1,2-Propanediol, 2TMS derivative RT5.872253","Propanoic acid, 2-(methoxyimino)- RT6.55182",unknown RT 7.034156,unknown RT 7.600111,"2-Hydroxybutyric acid, 2TMS derivative RT7.639387",unknown RT 7.826556,Methylphenol RT8.024749,L-Leucine RT8.057321,"3-Hydroxybutyric acid, 2TMS derivative RT8.103591",C4H9NO2 RT8.262165_2-Aminobutyric acid 2TMS,3-hydroxyisovaleric acid 2TMS RT8.767878,2-Ketoisocaproic acid mo-tms RT8.802217,"L-Valine, 2TMS derivative RT8.840117",unknown RT 9.376246,"L-Serine, 2TMS derivative RT9.393601",unknown RT 9.514184,Phosphoric acid RT9.570223,"Glycerol, 3TMS derivative RT9.590666","L-Isoleucine, 2TMS derivative RT9.853387","L-Proline, 2TMS derivative RT9.926992","Glycine, 3TMS derivative RT10.031162","2,3-Dihydroxybutanoic acid, tris(trimethylsilyl)- RT10.455827",unknown RT 10.88902,"L-Threonine, 3TMS derivative RT10.986218",Sugar RT11.180625,unknown RT 11.284935,unknown RT 11.546791,unknown RT 11.638228,unknown RT 11.786329,"Aspartic acid, 3TMS derivative RT11.991212",unknown RT 12.201671,unknown RT 12.281912,Sugar RT12.311732,Sugar RT12.405521,Salicylic acid,"L-Methionine, 2TMS derivative RT12.546672",L-Pyroglutamic acid RT12.572016,Iminodiacetic acid RT12.666785,unknown RT 12.819965,unknown RT 12.857088,"Creatinine, 3TMS Derivative RT12.941566","L-Threonic acid, tris(trimethylsilyl) ether, trimethylsilyl ester RT12.967171",unknown RT 13.237562,unknown RT 13.449509,"L-Glutamic acid, 3TMS derivative RT13.628483","Phenylalanine, 2TMS derivative RT13.727813","Hydroxybenzeneacetic acid, 2TMS derivative RT13.857543",unknown RT 14.104802,unknown RT 14.193323,unknown RT 14.212299,unknown RT 14.46665,Sugar RT14.499155,"Indol-5-ol, 2TMS derivative RT14.572634",unknown RT 14.608491,Sugar RT14.65062,"Quinolinic acid, bis(trimethylsilyl) ester RT14.717184",Sugar RT14.882448,"L-Glutamine, 3TMS derivative RT15.188844","Phosphorylethanolamine, 4TMS derivative RT15.271004",Sugar RT15.498817,"Hypoxanthine, 2TMS RT15.51998 ",unknown RT 15.67915,Sugar RT15.948677,unknown RT 15.972121,unknown RT 16.00869,Sugar RT16.115755,Sugar RT16.206201,Sugar RT16.252331,Sugar RT16.3187,unknown RT 16.414903,unknown RT 16.503116,Sugar RT16.542108,"L-Lysine, N2,N6,N6-tris(trimethylsilyl)-, trimethylsilyl ester RT16.60669",Sugar RT16.657726,unknown RT 16.698449,unknown RT 16.720675,"Tyrosine, 3TMS derivative RT16.755616",unknown RT 16.881142,Sugar RT16.902669,unknown RT 16.995233,Sugar RT17.084061,unknown RT 17.119627,unknown RT 17.204747,Sugar acid RT17.285215,Sugar RT17.51909,"Palmitic Acid, TMS derivative RT17.715581",Sugar RT17.885434,unknown RT 17.919809,unknown RT 17.941004,unknown RT 18.033807,Inositol RT18.082993,"Naproxen, TMS derivative RT18.090047",Uric acid RT18.13225,unknown RT 18.410997,unknown RT 18.478476,unknown RT 18.560954,L-Kynurenine RT18.688449,unknown RT 18.973435,"Tryptophan, 3TMS derivative RT19.033344",unknown RT 19.156262,Sugar RT19.222404,"Stearic acid, TMS derivative RT19.342316",Pseudo uridine penta-tms RT19.994184,Sugar RT22.861927,Cholesterol derivative RT25.501888,Sugar RT28.077994,Xylonic Acid Total,Gluconic Acid,Mevalonic acid,Glyceric Acid,Butyric Acid,"2,3-dihydroxyisovaleric Acid",2-hydroxy-3-methylbutryic acid,Pyruvic and Oxaloacetic Acids,Glucosamine 1P,Galactose 1P,Glycerol 3P,Glucose 1P and Mannose 1P,Succinic Acid Total,Malic Acid,Cyclic AMP,Citraconic and Itaconic Acids,Glucose 6P,Erythrose 4P,Fructose 6P,Mannose 6P,Fumaric Acid,Sedoheptulose 7P,AMP Total,6P Gluconic Acid,3-Deoxy-2-keto-6P-gluconic Acid,2P Glyceric and 3P Glyceric Acids,2-methylcitric Acid,Citric Acid,Isocitric Acid,Cis-Aconitic Acid,Phosphoenolpyruvic Acid,Trans-Aconitic Acid,ADP Total,"Fructose 1,6-bisP",GMP Total,"2,3-diP-glyceric Acid Total",ATP Total,GDP Total,GTP Total
92,C92,21.34037018,21.98039653,23.48418298,28.36186852,18.9436332,22.17297447,22.10855239,21.62792257,19.88183729,22.72933507,26.14673232,22.05968167,18.40406478,21.10409042,22.10011459,19.7996081,16.78938538,24.88626665,20.65657302,20.64130152,21.1464755,28.79192442,23.07992376,22.73013646,20.5891485,25.22308526,17.33104891,16.35079851,19.91827554,19.56465116,18.38716429,17.67554304,17.94060052,21.52044912,21.96319498,18.68650079,20.79266865,19.91082174,22.53852493,13.92339321,20.60653381,24.68624157,21.23332522,16.63391638,21.30504776,20.62036095,19.79947584,22.50342632,20.6236597,21.17509571,22.7809438,17.46476141,18.02612915,15.57553509,19.11865888,18.6571279,18.8331341,18.44092506,19.0891459,21.55428525,17.60104003,19.04523694,22.18378504,17.07535382,23.3082553,18.39201584,13.87927154,24.93356399,20.5563826,17.83038419,20.52353694,20.18891102,23.41035295,30.34556668,20.42109204,22.11070295,27.46076558,23.16494941,20.04091492,21.01329112,13.4709428,23.34780699,16.24832728,23.70473554,18.36346263,31.22283558,15.37651979,21.25108393,23.77942414,25.49551227,22.27271125,20.84187431,20.86733467,15.5629207,16.17149992,22.79514855,13.66258379,25.5317202,18.25740929,18.50502047,19.94212632,16.46176143,18.39156739,19.44241229,14.55281386,20.39530233,20.14951413,21.70710315,13.99065123,16.6844733,16.85465522,18.84536753,22.40145455,14.03617361,17.47357892,21.42726373,12.21977355,20.02917937,18.56569713,13.30206767,13.05663772,17.44151772,13.30206767,21.10789134,20.56383678,13.83368075,13.01715639,14.88226093,9.485270421,14.32333629,13.75238065,15.34082372,12.73343908,16.87267488,12.06339508,9.324180547,16.53259944,17.12565562,24.14879929,20.81909384,16.49872457,12.84352853,14.86785786,18.27412331,12.78545247,16.17913157,15.59222342,16.7986743,15.88703017,13.35810171
93,C93,20.59922346,22.41354578,22.8562196,26.0906076,12.95336395,23.26587319,23.66788826,22.7958757,17.85357209,22.94313233,26.66593424,19.03198204,19.18047433,20.4954906,23.31266771,17.27517653,18.60583807,25.22057717,20.62075018,20.79265494,21.16654807,28.18322805,22.28015741,23.24374514,24.00978458,26.23776996,13.6099278,13.90074733,22.97733384,17.73930719,16.20951328,16.31233767,17.73302257,20.10542192,19.07807561,19.59725257,14.06670796,17.04351411,20.06470543,12.81554242,22.31561002,24.58539743,21.45963498,13.90025575,15.72937943,16.1354168,17.55656696,18.50146873,15.05994789,20.41498012,23.71425158,15.09280797,14.76415398,15.82512373,13.86360162,20.05526087,17.80029103,16.45446456,11.90684311,18.6473676,14.71565141,17.67635184,24.08254781,12.8421611,18.43874776,17.35783362,13.90106228,19.98260538,23.65532511,12.12427652,22.20294942,21.83522424,23.41200755,25.38042698,19.28277226,20.91357684,27.51194986,23.7680432,20.79858188,17.66585607,18.83521003,23.60783565,16.30650103,23.64859477,15.58622542,26.422953,15.52989048,20.41099712,16.24772121,24.85996768,21.61631479,12.74899102,15.06819649,15.98042419,16.23459073,23.86072359,12.54665397,20.99168609,17.85680556,17.28082935,20.36370502,16.49770944,19.03220105,20.94690338,17.27249242,13.16884824,19.72286418,18.30325095,17.66984968,16.35512883,16.03030096,16.40872778,16.96578428,12.30777003,17.16545663,22.20359176,11.12282799,19.73892349,19.33647169,12.04984855,12.52649924,15.666224,11.94763694,20.77152816,20.65403459,12.98726401,13.70994538,13.74188827,8.381387583,13.21977355,13.20151134,15.5049431,11.67507492,15.65787666,8.463524373,8.603626345,16.6800298,15.0145436,24.94055735,20.5731146,16.747144,12.96217303,13.68825031,16.23069598,6.031365585,14.7679775,16.63820963,14.77313921,13.56271943,10.67065625
94,C94,21.22819891,22.11990822,23.43650738,25.05331457,15.68329565,23.57731584,22.93979804,23.79351577,16.96555022,20.68421561,25.96749295,18.48530066,18.8179216,19.32427941,20.55459646,14.5050475,18.27848608,24.96624525,21.06278494,21.82139893,21.23039222,26.74849864,20.75221904,21.96163218,21.83674243,25.50312861,16.92007737,12.84771307,22.70096391,17.8609009,15.59302184,15.696883,18.87755364,21.033646,21.81617745,18.93504944,19.16976294,17.79872309,19.63677544,14.01625622,20.36993849,23.88593115,21.71070987,12.82691329,19.86428421,16.87139281,18.38043325,21.28033193,18.9647257,20.08326253,21.87225533,11.11721414,13.14696028,13.77200494,18.27939318,19.24908278,13.34935353,16.2643273,19.17416829,18.29339484,14.3102077,17.17223865,22.61884923,16.89853996,21.58010354,17.71513306,14.45088193,24.31825255,22.90189464,14.76516041,22.03114215,21.6233818,21.13813619,28.88470326,19.91297757,21.66630244,25.90680243,22.02536214,12.85522928,15.17580154,13.15850132,21.20880519,16.24950561,22.44942387,13.74106407,29.64358606,13.28607135,19.56340793,15.55684,23.34372678,21.55641842,13.48008318,17.03949239,16.80400196,17.63682378,22.24054705,13.1980983,21.46206476,18.41739534,18.77243561,21.17246375,15.29346648,20.2391186,21.08916104,16.64148985,18.50545444,19.89039392,17.69902307,13.1380598,16.20267619,15.81574715,16.39707294,16.34429591,12.15481811,17.34948858,22.09828401,12.66400276,18.67314342,18.86362974,11.54109662,11.85720347,16.07221636,12.25856603,20.73892349,19.31451244,12.98013958,13.33035672,13.4767462,7.839520581,12.27612441,12.13570929,14.52037314,12.07347215,15.97477307,12.23780747,8.118941073,16.20991023,14.38532318,24.06907209,20.68859182,16.11146174,12.48683502,13.34429591,17.60240891,8.719396185,14.94306421,15.95446897,15.7986743,14.60385812,11.64835758
95,C95,20.79226459,21.7113245,22.88155543,25.40674623,18.48832507,24.07775172,22.2868238,21.93173962,17.89156844,23.01880283,25.48876344,16.53690084,19.7775161,23.11165714,21.65534786,17.75323818,18.29489947,25.1726834,20.63132751,21.26274039,20.39094732,27.97838492,20.74432475,21.74379525,20.95609954,23.65073229,11.05018619,13.73005875,17.50021243,17.64082248,15.39854638,15.7481198,19.35856856,20.41685666,19.13373316,17.73876891,19.74056542,15.70057518,19.21657343,13.19431795,17.35501664,23.02138765,20.95805972,12.697853,19.99925992,15.83682226,17.07251617,20.06225452,19.42810733,21.96568265,22.72288829,13.57818047,12.86315638,14.14631254,17.26317511,18.00413937,12.97670525,17.16277706,16.46730915,17.70381082,13.87868261,17.86587782,19.43948359,12.66028187,23.40842956,17.97983639,13.83667522,20.3844805,20.67923957,13.0331,18.76635311,12.57791332,23.36473431,28.95781126,20.36377085,22.1183764,26.14144955,19.65765926,12.92639407,16.85089715,18.52803944,20.48988108,16.31082316,22.43330767,16.09920268,29.71884951,14.55512428,19.79428297,22.39641786,23.87292836,21.15549297,18.83925024,16.33368833,14.8230971,15.47695585,22.07913851,12.8784344,21.16144731,17.99111445,17.8466766,20.66434022,15.11061122,18.21417628,20.3758376,16.90022328,18.16091964,19.3462526,17.58453185,9.446472028,16.68575954,15.10429424,16.48463411,21.96013772,12.43567026,17.49716575,21.93876407,11.91064273,20.0019579,18.93156857,12.4767462,12.50432245,16.21181227,12.67286728,20.69710332,19.71732834,13.33035672,12.86495992,14.30206767,8.610038898,13.4767462,13.63254088,13.99258434,13.4767462,16.55824132,11.99435344,9.348728154,17.24190869,15.21750338,23.48000519,20.12060239,15.73925321,13.15006458,13.02063276,17.84230123,11.93663794,15.69370474,15.94535238,16.24376903,15.34082372,12.85330956
96,C96,23.13467061,21.81088081,23.19270387,26.76023776,12.664495,21.57523062,22.47937564,21.71298227,18.93225286,21.08768841,26.87949192,22.4371232,19.70422258,21.12136242,21.30916952,17.59566876,18.10723807,25.71720019,20.39224069,21.66408321,21.04072591,28.77342745,21.30784277,23.61555142,23.78578276,26.09027013,17.52955945,14.67708119,22.44288302,18.54100691,17.65446144,16.73466718,18.54446916,20.55526221,18.91758614,19.74405918,14.97276589,19.5913754,21.34153125,13.76360229,20.94494499,23.97581153,21.66118196,14.40453589,16.0728193,18.38430892,18.61271808,20.19850818,15.96193134,22.38191324,22.5514529,15.91313007,17.60954205,15.33579406,14.03564723,19.67022919,20.14831606,19.85534255,14.17311953,20.79287361,14.86684521,19.31445524,23.47380663,17.44498403,18.45299411,17.63525641,14.2543563,22.2134557,23.46049434,19.75521672,22.86941035,22.37346601,23.7254772,25.8252315,20.95292657,22.75551248,28.39686059,22.93185228,20.8535042,19.11773712,19.49055373,22.00758742,17.35591411,24.52520641,17.44907913,26.97377062,14.56668265,21.32540444,19.42508853,26.20411743,21.55948177,12.97299151,13.78492513,14.70463017,14.50548288,23.89152337,18.26729245,22.16319925,18.37973671,17.73789649,20.51828304,16.24379031,17.73992673,20.53957323,17.79036681,14.28509635,19.6736532,19.48349709,14.71269049,16.41466691,17.41939581,19.79233277,20.35380157,13.38532318,17.62399577,21.4221387,14.78340754,17.85452753,18.45362432,12.50432245,13.92925841,17.47357892,13.31628153,20.55449892,19.32113538,13.81378119,16.29311237,15.02756048,10.47011983,14.4767462,14.85330956,14.53259944,12.65731845,16.9199806,12.82773965,7.714245518,16.60819706,16.94306421,24.98032788,21.44758372,17.23257083,13.22128502,15.7679775,18.75368684,10.46147945,16.01672125,14.60385812,17.5731146,15.97701154,13.5863707
97,C97,21.93965522,21.27036677,23.38766218,27.64990784,21.49507634,21.47696844,21.92704848,21.05270438,19.87608368,21.77463737,26.34911967,22.73108658,19.14166065,24.42510723,19.44824675,18.39620494,18.10844496,24.65396839,20.62964705,20.2927003,20.71173587,29.06092478,21.04992008,22.36623689,19.58963103,23.86182997,17.26325761,15.72156818,19.11143734,18.44634953,17.91171431,18.10618929,18.8410654,20.46653486,18.58492517,14.82517944,17.709803,20.1516943,22.41749563,14.00676658,19.03793332,23.13520223,21.2956452,17.14720267,18.51790002,18.68959318,19.10481251,19.14410894,17.87986815,21.51926779,22.70527719,15.72389207,17.37850995,14.92156357,15.13950118,18.71521938,19.93561047,18.58506809,15.26120337,21.01674382,16.68170335,19.12863524,20.98404955,12.83144434,21.18917893,17.18127192,14.41051529,23.03979069,21.30164683,15.44886867,22.76491527,22.22331498,23.15782877,27.80833029,20.02082231,21.72120831,26.97778494,21.6589237,21.02761663,20.49435205,18.81744669,21.73029349,15.99681937,22.77411135,17.79876014,28.68791792,14.88679872,20.1455191,19.65069528,24.96704642,21.3377287,18.6249315,16.70989683,13.18376116,14.17758918,23.91762972,18.17939485,24.64092602,18.12799305,18.5607685,20.27339793,18.00360093,17.02760535,19.7446627,21.27830644,16.34988796,19.57092542,20.3061514,15.00538051,16.65442856,16.10416649,19.1727986,20.36452798,14.10328781,17.67314342,20.68859182,13.45121111,18.78596325,17.9881521,14.11958962,13.82376528,17.77313921,12.90876788,20.0558967,18.90242222,13.77313921,14.73661333,14.39204904,6.779428922,13.95673915,13.53867395,13.68825031,12.30777003,15.48620653,11.39874369,8.951284715,15.6800298,16.29670116,22.84804521,20.0558967,15.93156857,12.59105477,14.37177664,16.81127434,8.581200582,15.38532318,13.5863707,15.78851443,14.27321281,12.13891172
98,C98,21.05699762,22.26555638,23.45175687,27.62986874,14.64252569,22.7796734,22.91278011,22.8979471,20.05354597,24.17489263,25.86737332,21.28630946,20.58109636,25.14169649,23.68649078,19.14546833,19.54160518,26.40407633,21.16597769,21.46477507,21.32385343,28.9098123,23.53654467,24.72790071,23.65351264,25.87655599,16.85119333,14.82554004,22.43529966,18.44875531,17.82612721,18.02684718,19.67980969,19.50490116,18.09328901,19.60228013,16.14897629,19.23005639,21.55693039,13.60301707,21.75813477,24.36815661,21.60759342,14.91162685,16.61448892,17.24987637,18.28300159,19.20646695,16.19360393,21.99549719,23.37844182,15.13414221,16.93831752,16.18986476,14.23255252,19.39189037,18.8100591,18.33532194,13.70180207,20.2217612,16.70832518,19.77214988,24.21283232,19.09971826,19.53614003,18.53975335,14.38402968,23.17500484,22.81660995,13.54391587,23.28219138,22.81697049,24.53896909,26.12661862,20.15535707,21.81496011,28.22785826,23.97662196,20.05642302,20.33220613,19.68661809,23.4597526,16.80799075,24.38777954,17.74161326,27.0591995,16.23834449,21.17414014,24.47292165,26.20116102,22.05674298,13.2360695,15.40390338,16.19927793,16.16121684,25.13615258,13.55181624,26.01033029,18.17322503,17.87886301,20.80155581,17.4620926,19.40174792,20.28822717,15.53012961,13.51778901,19.74933297,20.34021564,17.79359152,16.60254831,18.08529333,17.89652162,22.79550702,13.4252159,17.18495281,21.24190869,12.05324713,20.63644053,18.45362432,12.10983065,12.79156991,17.07430874,13.52649924,20.69710332,20.4169954,13.37177664,14.50183718,15.45442782,9.40778991,14.4252159,14.71531855,15.2022769,14.64948074,16.82376528,13.96578428,8.714245518,17.26956503,15.65228481,24.1870693,20.8499548,16.6800298,13.17990909,14.00140819,18.2137118,10.28771238,15.71263447,14.71531855,17.23257083,15.69370474,13.24822409
99,C99,18.48643029,21.40581746,22.76562597,26.2360832,16.7057774,22.397412,22.26334025,22.43545249,18.34958575,23.66079016,25.59015719,18.51924722,19.65870786,22.2098873,22.44548982,19.07346231,18.06735063,25.25816331,20.21262522,21.15876542,21.33794281,28.73487499,22.59006257,22.87885728,21.54251768,24.54835512,14.68067732,12.67899725,18.61804177,17.99001434,16.99189012,17.51649653,18.89850911,20.69475937,21.44103624,18.54223673,20.46467199,17.19904544,20.3463917,19.2464886,20.68961656,23.44408466,21.24416263,13.72417307,21.23074517,18.16225997,17.94495442,21.46795944,20.63879037,21.48980114,22.8472902,17.53637677,15.28082364,15.25597613,18.29390807,18.82489247,16.9405167,18.10014547,18.06888733,18.69696987,16.20019261,18.10810514,20.43861616,17.5385616,23.3189609,18.71346325,13.96848966,24.41492855,20.93584179,15.03,18.78531996,13.64221514,23.17438092,29.1214691,19.92550511,21.58763768,25.72728127,22.26470731,18.04167921,18.23032699,13.47516798,22.44150102,15.88830543,21.71828191,16.65587964,29.94687375,13.24470205,19.87944578,16.72274955,23.54079907,21.46656382,19.03085995,17.86014444,15.29731772,16.00529598,24.82764686,13.37774396,22.83728078,17.96117042,18.07102947,20.55044703,17.12846356,18.96153942,20.25119808,15.26243115,12.33167851,19.5427191,19.29084634,17.87630176,16.33488172,17.06676723,16.54321311,17.28771238,12.36358725,17.08472536,21.39100019,11.38262403,20.42726373,18.42930866,13.48934624,13.18146288,15.7497647,14.2511865,20.24190869,19.46762147,13.45121111,13.38532318,16.25303493,9.199284594,15.08264804,15.82127573,14.35810171,14.68825031,18.86966613,13.02583167,8.924812504,19.47159584,16.55674553,23.5869204,20.48738472,16.27685139,15.93847694,13.31628153,18.95730613,7.317079533,16.43175875,21.71816493,17.5049431,15.95673915,12.86108691
100,C100,20.66291744,22.54965348,22.84029834,26.08251249,20.76135522,22.12956206,21.54732365,22.09622129,18.07547142,21.03807578,26.39019283,20.89581299,19.16691901,22.1895594,21.42212168,18.19903263,16.94849279,24.93759029,20.26777159,20.95307616,20.68357243,28.42100145,21.92456437,22.64228506,22.41959106,24.50224999,13.34028441,14.46358624,20.94434381,18.61597528,16.78438989,17.58925971,18.43898466,21.29401186,21.43200846,19.599632,20.12867387,17.53515174,20.45750457,15.92575971,20.35165566,23.67615123,21.57700559,14.98987559,21.05942427,17.53474451,15.8704796,22.37757186,20.49623622,21.29590727,22.29716954,14.45132128,16.61023457,14.77533256,18.47670421,19.17803158,17.57511237,17.50789161,18.88609816,19.293838,15.69277086,19.73461896,22.14785258,17.02705953,23.76994767,17.20677731,14.35152231,20.97069815,21.40317796,13.71883561,20.70039354,20.3619051,23.61088423,29.82402765,20.39092341,22.10768448,26.84188122,22.35331781,19.80285063,19.23012198,14.32859445,22.73047299,16.30406652,22.94531371,16.13294216,30.63687393,16.78996868,20.64079415,17.7809673,24.78485812,21.74573808,20.04934599,19.82839311,15.16706337,15.98494499,24.18019658,22.76248505,23.67900362,18.5105352,18.40200087,20.99400715,16.46085587,18.66266169,19.94244234,15.40743864,19.34314857,19.91057801,19.34243303,13.49808389,17.4362366,17.11300107,17.03187348,17.86060205,12.51914479,16.41534566,20.82687119,12.33594857,19.35164669,18.04793333,11.13570929,12.0768156,15.38869003,12.99964774,20.5068809,18.94306421,13.21522963,15.29131462,14.63820963,8.658212037,13.64385619,13.15797845,13.90124403,13.81378119,16.77313921,12.84549005,9.262094845,16.6800298,15.44475609,23.86702832,20.6800298,16.49716575,12.87459719,14.13570929,18.12565562,10.22881869,15.57459353,14.43175875,16.60819706,15.47990654,12.82376528
101,C101,22.36021182,21.84684039,23.05027566,26.99020237,18.92847121,21.9422033,21.71997454,22.02872513,18.5373467,22.64071009,27.21989424,18.80915857,18.17754628,21.7611051,21.06710448,17.5897233,17.05031025,23.97269095,20.75890457,19.24469538,21.46627297,28.13314128,24.02784204,22.23384855,19.3923831,24.84232643,17.44136778,14.66813444,20.0308335,18.71785619,17.94206535,17.830376,17.19552706,20.56302689,17.11880268,17.98636363,14.71614392,18.75680856,22.14791562,21.77470917,19.99238648,22.49168537,21.14776362,14.77223252,15.32934565,18.60973328,18.70796711,17.13266377,14.6980842,20.3725545,22.47990542,15.87463137,16.13788768,15.42050085,12.91722248,19.06291075,17.28073423,17.57000961,11.87758803,20.86839262,14.93165913,19.63357981,22.21170726,17.45729782,19.34159463,17.40964706,13.78344596,17.45166071,21.58260933,16.94545708,19.73539088,19.35006353,23.41304674,25.61686977,19.12323982,20.75367333,26.83596915,22.72045998,20.11019442,20.22826342,11.7048618,22.33867858,16.00202652,23.01564584,17.6989721,26.55586729,10.65427692,19.77092923,21.1180944,23.83682489,22.68430564,12.24629428,14.71328555,14.96440292,14.76454824,24.61943249,12.84483337,24.2965515,17.5697904,17.97430287,20.20630955,16.39728037,18.10894639,20.38665634,15.39347711,14.72813494,20.22933364,19.59653553,18.48495248,16.70075248,18.14310748,18.25580313,20.62756238,13.53867395,17.34082372,21.56383678,12.74188827,20.65403459,17.96578428,11.68825031,12.36084708,15.73661333,13.04814625,20.9097642,19.76668418,13.22881869,14.14370208,14.48934624,7.497112887,13.60964047,13.81378119,14.75238065,12.39874369,17.31451244,12.22580994,9,17.29670116,15.82376528,25.0019579,21.5020315,17.27866724,12.65508345,14.48305998,18.74057134,8.284436076,15.73925321,16.747144,17.12565562,15.93387504,13.13249973
102,C102,21.81387275,21.9893646,24.23448873,28.1924562,16.83848616,21.87578893,23.86071317,21.99494078,20.68604524,22.70634925,26.08135283,21.29141962,19.24898906,20.44687245,21.16581759,17.92368481,17.79613008,25.15520107,20.74306011,21.06278225,21.68365717,28.46840127,23.66740356,22.55232887,21.43535732,25.54674483,17.88083735,15.95417904,21.51089985,19.66211721,18.93538496,19.51548377,19.19783031,20.10925274,18.46968397,18.42466478,13.92769744,20.66731882,23.34016066,13.90836488,21.31918875,24.72504972,22.03779369,19.99950929,14.18538219,20.7406998,20.24186974,18.94100631,14.58316436,21.59272532,23.61877242,15.24390959,20.60331627,16.82414776,13.73852558,19.03434085,18.58772061,20.10686981,13.6351343,22.9034104,18.87644561,19.4096654,22.85020953,11.22640309,18.78731734,17.42727132,13.95660246,24.67055841,21.99931987,19.31056615,23.03139491,22.57565901,23.46447505,24.97161568,20.08115073,21.77440476,27.44062588,23.44829397,27.41685435,22.5365541,17.42798981,23.73620874,16.55900705,23.61355385,18.94002081,26.12977859,15.50675679,20.37791754,19.6705863,25.35420888,21.14507989,12.97458924,13.26818918,15.67332313,15.61034181,24.68429825,18.02320783,25.90510436,18.45241795,18.31934081,20.63122449,17.85726581,18.1579542,19.54889461,9.583937806,16.51800947,19.34475317,22.34008086,19.44565031,16.41456178,16.11102269,19.915611,19.70893568,15.22505677,17.02106672,22.30173285,13.81378119,18.76991531,19.32333629,13.23032072,12.06002035,16.46881493,11.86108691,19.82997043,19.88613714,13.52649924,14.94763694,13.74188827,6.925188097,13.5980525,12.74188827,14.8917837,11.06339508,14.22128502,8.611024797,8.247927513,15.15165083,16.90829879,24.56383678,21.14569337,17.18495281,11.81778312,15.7808473,15.42193332,6.884601326,14.75238065,14.33035672,14.4252159,13.35810171,10.5980525
103,C103,21.92339669,21.74043218,22.85289405,25.741902,17.26704953,21.37599126,23.14291996,20.66967428,17.65657064,21.99777871,27.41122471,20.7800883,19.16284685,22.42155132,20.79062945,17.74775954,19.19769726,24.76121518,20.21321326,21.00423068,20.91082638,27.46928057,21.51928051,22.43786076,21.01838704,24.77521905,14.28261782,14.02951503,20.45042317,17.50663985,15.72213606,16.86375014,17.9714752,21.05774971,18.72111471,18.66781243,14.36701472,17.47521657,19.893786,14.46982912,19.73703389,23.9179254,20.63779638,15.48010598,15.30554288,17.7529204,17.37546436,19.52704243,15.1632324,21.33269718,23.12869464,14.43351321,15.13568351,15.2508367,13.81914129,19.19646501,17.18538205,15.80507703,12.67485847,18.76335359,15.27372684,17.67327885,21.3936471,12.61795219,19.01980737,17.91483127,13.5737966,23.55007939,21.49302421,15.38035554,22.43165986,21.88001074,23.73616322,24.89503501,20.38695679,22.09864726,27.13392199,22.51093432,18.61972648,17.62851687,16.80352812,22.52556567,16.58701977,22.98347814,14.69512162,25.83800713,15.50889868,19.95848461,16.08565,24.59529506,21.82710654,11.78990311,13.52098408,13.95565766,14.44075777,21.90649514,18.40012394,22.00145575,17.80151841,12.76050903,19.70337061,17.28147117,17.00510334,20.39642256,15.55517176,13.45387146,20.09256107,18.32660617,15.10691962,16.71096215,13.45159597,17.31451244,17.71397713,12.60733031,17.65927124,21.86514121,11.57931594,18.46961002,19.03456256,11.86882255,11.23481743,15.183015,11.6617781,19.68688347,19.27639707,13.28048081,14.51422091,13.0344551,7.700439718,12.76487159,12.39339046,14.37856581,11.666224,14.25856603,12.02928723,9.057991723,15.94763694,16.14569337,23.80931282,20.28771238,15.97477307,12.07012094,12.93110683,16.0950673,9.905387005,15.26956503,15.19844504,15.51422091,13.65508345,11.79766153
